miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-101-2	hg38:chr9:4850346-4850365:+	4	0.708559	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850346-4850366:+	1	0.177140	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850346-4850367:+	1	0.177140	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850347-4850365:+	2	0.354280	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850347-4850366:+	3	0.531419	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850347-4850368:+	3	0.531419	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850347-4850369:+	2	0.354280	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850348-4850366:+	1	0.177140	N	mature,MIMAT0000099
hsa-mir-101-2	hg38:chr9:4850349-4850366:+	3	0.531419	N	mature,MIMAT0000099
hsa-mir-103a-1	hg38:chr5:168560902-168560927:-	5	0.885699	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560903-168560923:-	1	0.177140	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560903-168560925:-	11	1.948538	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560903-168560927:-	169	29.936630	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560920:-	1	0.177140	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560921:-	1	0.177140	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560922:-	1	0.177140	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560923:-	11	1.948538	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560924:-	4	0.708559	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560925:-	388	68.730251	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560926:-	8	1.417119	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560927:-	31135	5515.248373	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560904-168560928:-	7	1.239979	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560905-168560923:-	2	0.354280	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560905-168560925:-	21	3.719936	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560905-168560926:-	2	0.354280	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560905-168560927:-	4107	727.513251	N	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560906-168560927:-	121	21.433919	Y	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560907-168560927:-	15	2.657097	Y	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560908-168560927:-	1	0.177140	Y	mature,MIMAT0000101
hsa-mir-103a-1	hg38:chr5:168560940-168560964:-	2	0.354280	N	unannotated
hsa-mir-103a-1	hg38:chr5:168560941-168560964:-	13	2.302818	N	unannotated
hsa-mir-103a-1	hg38:chr5:168560964-168560982:-	1	0.177140	N	unannotated
hsa-mir-103a-2	hg38:chr20:3917483-3917504:+	1	0.177140	N	precursor
hsa-mir-103a-2	hg38:chr20:3917485-3917504:+	2	0.354280	N	precursor
hsa-mir-103a-2	hg38:chr20:3917486-3917504:+	1	0.177140	N	precursor
hsa-mir-103a-2	hg38:chr20:3917504-3917524:+	1	0.177140	N	mature,MIMAT0009196
hsa-mir-103a-2	hg38:chr20:3917504-3917527:+	3	0.531419	N	mature,MIMAT0009196
hsa-mir-103a-2	hg38:chr20:3917540-3917564:+	3	0.531419	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917541-3917560:+	5	0.885699	Y	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917541-3917561:+	11	1.948538	Y	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917541-3917562:+	207	36.667943	Y	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917541-3917563:+	4010	710.330688	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917541-3917564:+	31144	5516.842631	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917541-3917565:+	134	23.736736	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917541-3917566:+	15	2.657097	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917542-3917562:+	1	0.177140	Y	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917542-3917564:+	14	2.479958	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917542-3917565:+	1	0.177140	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917543-3917562:+	1	0.177140	Y	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917543-3917563:+	16	2.834237	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917543-3917564:+	382	67.667412	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917543-3917565:+	10	1.771398	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917543-3917566:+	3	0.531419	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917544-3917564:+	5	0.885699	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917545-3917563:+	1	0.177140	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917545-3917564:+	20	3.542796	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917546-3917564:+	2	0.354280	N	mature,MIMAT0000101
hsa-mir-105-1	hg38:chrX:152392266-152392288:-	1	0.177140	N	mature,MIMAT0000102
hsa-mir-105-2	hg38:chrX:152394458-152394481:-	1	0.177140	N	mature,MIMAT0000102
hsa-mir-105-2	hg38:chrX:152394459-152394479:-	1	0.177140	N	mature,MIMAT0000102
hsa-mir-105-2	hg38:chrX:152394459-152394481:-	2	0.354280	N	mature,MIMAT0000102
hsa-mir-106a	hg38:chrX:134170244-134170266:-	18	3.188517	Y	mature,MIMAT0000103
hsa-mir-106a	hg38:chrX:134170244-134170267:-	40	7.085593	N	mature,MIMAT0000103
hsa-mir-106a	hg38:chrX:134170245-134170267:-	1	0.177140	N	mature,MIMAT0000103
hsa-mir-106a	hg38:chrX:134170246-134170267:-	1	0.177140	N	mature,MIMAT0000103
hsa-mir-106a	hg38:chrX:134170247-134170267:-	1	0.177140	N	mature,MIMAT0000103
hsa-mir-106b	hg38:chr7:100093979-100094002:-	1	0.177140	N	precursor
hsa-mir-106b	hg38:chr7:100094001-100094024:-	5	0.885699	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094002-100094024:-	13	2.302818	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094002-100094026:-	1	0.177140	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094023:-	2	0.354280	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094024:-	1015	179.796920	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094025:-	47	8.325572	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094026:-	9	1.594258	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094024:-	133	23.559596	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094025:-	5	0.885699	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094026:-	71	12.576927	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094005-100094024:-	24	4.251356	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094005-100094025:-	5	0.885699	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094005-100094026:-	46	8.148432	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094006-100094024:-	9	1.594258	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094006-100094025:-	2	0.354280	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094006-100094026:-	2	0.354280	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094040-100094064:-	1	0.177140	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094041-100094064:-	6	1.062839	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094042-100094064:-	502	88.924191	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094043-100094063:-	1	0.177140	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094043-100094064:-	565	100.084000	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094044-100094064:-	116	20.548219	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094045-100094064:-	30	5.314195	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094064-100094082:-	1	0.177140	N	precursor
hsa-mir-106b	hg38:chr7:100094064-100094083:-	3	0.531419	N	precursor
hsa-mir-106b	hg38:chr7:100094064-100094084:-	14	2.479958	N	precursor
hsa-mir-107	hg38:chr10:89592755-89592779:-	2	0.354280	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592756-89592775:-	1	0.177140	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592756-89592778:-	1	0.177140	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592756-89592779:-	35	6.199894	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592757-89592779:-	58	10.274110	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592758-89592777:-	1	0.177140	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592758-89592778:-	1	0.177140	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592758-89592779:-	328	58.101862	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592759-89592779:-	26	4.605635	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592760-89592779:-	6	1.062839	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592793-89592816:-	5	0.885699	N	unannotated
hsa-mir-107	hg38:chr10:89592816-89592835:-	1	0.177140	N	unannotated
hsa-mir-107	hg38:chr10:89592816-89592836:-	1	0.177140	N	unannotated
hsa-mir-10a	hg38:chr17:48579864-48579886:-	2	0.354280	N	mature,MIMAT0004555
hsa-mir-10a	hg38:chr17:48579865-48579886:-	10	1.771398	N	mature,MIMAT0004555
hsa-mir-10a	hg38:chr17:48579866-48579887:-	1	0.177140	N	mature,MIMAT0004555
hsa-mir-10a	hg38:chr17:48579867-48579886:-	1	0.177140	N	mature,MIMAT0004555
hsa-mir-10a	hg38:chr17:48579867-48579889:-	1	0.177140	N	mature,MIMAT0004555
hsa-mir-10a	hg38:chr17:48579902-48579924:-	1	0.177140	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579902-48579926:-	7	1.239979	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579923:-	1	0.177140	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579925:-	36	6.377034	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579926:-	1802	319.205960	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579927:-	706	125.060715	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579923:-	2	0.354280	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579925:-	21	3.719936	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579926:-	1994	353.216806	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579927:-	1130	200.167999	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579928:-	3	0.531419	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579923:-	17	3.011377	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579924:-	7	1.239979	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579925:-	109	19.308241	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579926:-	23071	4086.792845	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579927:-	97639	17295.755128	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579928:-	354	62.707497	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579923:-	3	0.531419	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579925:-	5	0.885699	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579926:-	2330	412.735786	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579927:-	11132	1971.920504	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579928:-	315	55.799044	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579925:-	1	0.177140	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579926:-	134	23.736736	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579927:-	806	142.774697	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579928:-	14	2.479958	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579908-48579926:-	36	6.377034	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579908-48579927:-	165	29.228071	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579908-48579928:-	1	0.177140	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579909-48579926:-	5	0.885699	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579909-48579927:-	63	11.159809	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579909-48579928:-	3	0.531419	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579910-48579926:-	2	0.354280	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579910-48579927:-	5	0.885699	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579910-48579928:-	1	0.177140	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579911-48579927:-	13	2.302818	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579912-48579927:-	1	0.177140	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579927-48579945:-	1	0.177140	N	precursor
hsa-mir-10a	hg38:chr17:48579927-48579947:-	1	0.177140	N	precursor
hsa-mir-10b	hg38:chr2:176150328-176150351:+	1	0.177140	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150344:+	2	0.354280	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150345:+	1	0.177140	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150346:+	2	0.354280	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150347:+	7	1.239979	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150348:+	28	4.959915	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150349:+	269	47.650612	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150350:+	3033	537.265082	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150351:+	18584	3291.966461	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150352:+	1748	309.640410	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150353:+	73	12.931207	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150346:+	1	0.177140	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150348:+	4	0.708559	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150349:+	16	2.834237	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150350:+	162	28.696651	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150351:+	1287	227.978952	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150352:+	1272	225.321854	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150353:+	322	57.039023	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150351:+	3	0.531419	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150352:+	1	0.177140	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150353:+	2	0.354280	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150333-176150352:+	1	0.177140	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150335-176150351:+	1	0.177140	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150368-176150390:+	4	0.708559	N	mature,MIMAT0004556
hsa-mir-10b	hg38:chr2:176150369-176150390:+	4	0.708559	N	mature,MIMAT0004556
hsa-mir-10b	hg38:chr2:176150370-176150390:+	1	0.177140	N	mature,MIMAT0004556
hsa-mir-1179	hg38:chr15:88608121-88608143:+	1	0.177140	N	mature,MIMAT0005824
hsa-mir-1180	hg38:chr17:19344513-19344535:-	63	11.159809	N	mature,MIMAT0005825
hsa-mir-1180	hg38:chr17:19344514-19344535:-	17	3.011377	N	mature,MIMAT0005825
hsa-mir-1180	hg38:chr17:19344515-19344535:-	27	4.782775	N	mature,MIMAT0005825
hsa-mir-1180	hg38:chr17:19344516-19344535:-	2	0.354280	N	mature,MIMAT0005825
hsa-mir-122	hg38:chr18:58451088-58451106:+	13	2.302818	N	mature,MIMAT0000421
hsa-mir-122	hg38:chr18:58451088-58451107:+	28	4.959915	N	mature,MIMAT0000421
hsa-mir-122	hg38:chr18:58451088-58451108:+	214	37.907922	N	mature,MIMAT0000421
hsa-mir-122	hg38:chr18:58451088-58451109:+	1816	321.685918	N	mature,MIMAT0000421
hsa-mir-122	hg38:chr18:58451088-58451110:+	2513	445.152374	N	mature,MIMAT0000421
hsa-mir-122	hg38:chr18:58451088-58451111:+	520	92.112708	N	mature,MIMAT0000421
hsa-mir-122	hg38:chr18:58451093-58451115:+	2	0.354280	N	mature,MIMAT0000421
hsa-mir-122	hg38:chr18:58451123-58451144:+	2	0.354280	N	mature,MIMAT0004590
hsa-mir-122	hg38:chr18:58451123-58451145:+	3	0.531419	N	mature,MIMAT0004590
hsa-mir-122	hg38:chr18:58451124-58451142:+	1	0.177140	N	mature,MIMAT0004590
hsa-mir-122	hg38:chr18:58451124-58451143:+	1	0.177140	N	mature,MIMAT0004590
hsa-mir-122	hg38:chr18:58451124-58451144:+	1	0.177140	N	mature,MIMAT0004590
hsa-mir-122	hg38:chr18:58451124-58451145:+	28	4.959915	N	mature,MIMAT0004590
hsa-mir-122	hg38:chr18:58451124-58451146:+	2	0.354280	N	mature,MIMAT0004590
hsa-mir-1224	hg38:chr3:184241405-184241426:+	3	0.531419	N	mature,MIMAT0005458
hsa-mir-1226	hg38:chr3:47849608-47849627:+	1	0.177140	N	mature,MIMAT0005577
hsa-mir-1226	hg38:chr3:47849608-47849630:+	2	0.354280	N	mature,MIMAT0005577
hsa-mir-1227	hg38:chr19:2234062-2234082:-	1	0.177140	N	mature,MIMAT0005580
hsa-mir-1228	hg38:chr12:57194504-57194526:+	3	0.531419	N	mature,MIMAT0005582
hsa-mir-1228	hg38:chr12:57194505-57194531:+	2	0.354280	N	mature,MIMAT0005582
hsa-mir-1228	hg38:chr12:57194555-57194576:+	1	0.177140	N	mature,MIMAT0005583
hsa-mir-1229	hg38:chr5:179798279-179798301:-	2	0.354280	N	mature,MIMAT0005584
hsa-mir-1229	hg38:chr5:179798280-179798301:-	1	0.177140	N	mature,MIMAT0005584
hsa-mir-1229	hg38:chr5:179798281-179798302:-	1	0.177140	N	mature,MIMAT0005584
hsa-mir-1234	hg38:chr8:144400087-144400109:-	1	0.177140	N	mature,MIMAT0005589
hsa-mir-1237	hg38:chr11:64368683-64368703:+	1	0.177140	N	mature,MIMAT0005592
hsa-mir-1245a	hg38:chr2:188978098-188978120:+	2	0.354280	N	unannotated
hsa-mir-1245a	hg38:chr2:188978098-188978121:+	3	0.531419	N	unannotated
hsa-mir-1245a	hg38:chr2:188978136-188978159:+	1	0.177140	N	mature,MIMAT0005897
hsa-mir-1247	hg38:chr14:101560325-101560347:-	1	0.177140	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560326-101560347:-	42	7.439873	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560327-101560347:-	2	0.354280	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560362-101560384:-	24	4.251356	N	mature,MIMAT0005899
hsa-mir-1247	hg38:chr14:101560362-101560385:-	1	0.177140	N	mature,MIMAT0005899
hsa-mir-1247	hg38:chr14:101560363-101560384:-	3	0.531419	N	mature,MIMAT0005899
hsa-mir-1247	hg38:chr14:101560363-101560385:-	2	0.354280	N	mature,MIMAT0005899
hsa-mir-1247	hg38:chr14:101560364-101560384:-	1	0.177140	N	mature,MIMAT0005899
hsa-mir-1248	hg38:chr3:186786773-186786797:+	1	0.177140	N	unannotated
hsa-mir-1248	hg38:chr3:186786773-186786800:+	3	0.531419	N	unannotated
hsa-mir-1248	hg38:chr3:186786774-186786800:+	1	0.177140	N	unannotated
hsa-mir-1249	hg38:chr22:45200958-45200980:-	5	0.885699	N	mature,MIMAT0005901
hsa-mir-1249	hg38:chr22:45200959-45200980:-	4	0.708559	N	mature,MIMAT0005901
hsa-mir-1249	hg38:chr22:45200960-45200980:-	3	0.531419	N	mature,MIMAT0005901
hsa-mir-1249	hg38:chr22:45200961-45200980:-	3	0.531419	N	mature,MIMAT0005901
hsa-mir-1254-2	hg38:chr10:23393407-23393430:+	1	0.177140	N	mature,MIMAT0005905
hsa-mir-1254-2	hg38:chr10:23393408-23393432:+	1	0.177140	N	mature,MIMAT0005905
hsa-mir-1255a	hg38:chr4:101330325-101330347:-	1	0.177140	N	unannotated
hsa-mir-1255a	hg38:chr4:101330326-101330347:-	1	0.177140	N	unannotated
hsa-mir-1258	hg38:chr2:179860846-179860866:-	1	0.177140	N	mature,MIMAT0005909
hsa-mir-125a	hg38:chr19:51693245-51693268:+	2	0.354280	N	precursor
hsa-mir-125a	hg38:chr19:51693246-51693268:+	1	0.177140	N	precursor
hsa-mir-125a	hg38:chr19:51693247-51693268:+	15	2.657097	N	precursor
hsa-mir-125a	hg38:chr19:51693248-51693268:+	60	10.628389	N	precursor
hsa-mir-125a	hg38:chr19:51693249-51693268:+	20	3.542796	N	precursor
hsa-mir-125a	hg38:chr19:51693250-51693267:+	1	0.177140	N	precursor
hsa-mir-125a	hg38:chr19:51693250-51693268:+	101	17.891122	N	precursor
hsa-mir-125a	hg38:chr19:51693251-51693268:+	11	1.948538	N	precursor
hsa-mir-125a	hg38:chr19:51693268-51693285:+	2	0.354280	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693287:+	5	0.885699	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693288:+	23	4.074216	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693289:+	304	53.850506	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693290:+	1878	332.668587	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693291:+	798	141.357578	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693292:+	451	79.890060	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693290:+	1	0.177140	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693291:+	1	0.177140	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693292:+	4	0.708559	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693270-51693290:+	1	0.177140	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693271-51693292:+	1	0.177140	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693273-51693291:+	1	0.177140	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693306-51693326:+	4	0.708559	N	mature,MIMAT0004602
hsa-mir-125a	hg38:chr19:51693306-51693327:+	8	1.417119	N	mature,MIMAT0004602
hsa-mir-125a	hg38:chr19:51693306-51693328:+	6	1.062839	N	mature,MIMAT0004602
hsa-mir-125b-1	hg38:chr11:122099770-122099791:-	1	0.177140	N	mature,MIMAT0004592
hsa-mir-125b-1	hg38:chr11:122099771-122099792:-	1	0.177140	N	mature,MIMAT0004592
hsa-mir-125b-1	hg38:chr11:122099808-122099831:-	4	0.708559	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099809-122099830:-	6	1.062839	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099809-122099831:-	1239	219.476240	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099810-122099831:-	170	30.113770	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099811-122099831:-	73	12.931207	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099812-122099831:-	13	2.302818	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099814-122099831:-	1	0.177140	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099815-122099831:-	1	0.177140	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590231-16590253:+	1	0.177140	N	precursor
hsa-mir-125b-2	hg38:chr21:16590234-16590253:+	2	0.354280	N	precursor
hsa-mir-125b-2	hg38:chr21:16590235-16590253:+	1	0.177140	N	precursor
hsa-mir-125b-2	hg38:chr21:16590253-16590272:+	7	1.239979	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590273:+	65	11.514088	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590274:+	189	33.479426	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590275:+	1214	215.047744	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590276:+	2	0.354280	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590254-16590275:+	7	1.239979	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590289-16590311:+	7	1.239979	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590289-16590312:+	3	0.531419	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590290-16590311:+	1	0.177140	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590290-16590312:+	1	0.177140	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590311:+	2	0.354280	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590312:+	6	1.062839	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590313:+	10	1.771398	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590314:+	19	3.365657	N	mature,MIMAT0004603
hsa-mir-126	hg38:chr9:136670615-136670637:+	1	0.177140	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670635:+	40	7.085593	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670636:+	115	20.371080	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670637:+	1027	181.922598	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670638:+	6	1.062839	N	mature,MIMAT0000444
